web	insectorder	insectfamily	insectgenus	insectspecies	plantfamily	plantgenus	plantspecies	interquant
Zhu2018		NA	Anaptilora	eremias	NA	Calamus	sp	1
Zhu2018		NA	Prolophota	pallida	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Ardozyga	emmeles	NA	Myrsine	seguinii	1
Zhu2018		NA	Ardozyga	emmeles	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Geometridae	sp_1209	NA	Cyclobalanopsis	spbf	1
Zhu2018		NA	Noctuidae	sp__BOLD_AAL8754	NA	Diplospora	fruticosa	1
Zhu2018		NA	Oeonistis	altica	NA	Myrsine	seguinii	1
Zhu2018		NA	Oeonistis	altica	NA	Artocarpus	styracifolius	1
Zhu2018		NA	Oeonistis	altica	NA	Eurya	sp	1
Zhu2018		NA	Threnosia	myochroa	NA	Lithocarpus	calophyllus	1
Zhu2018		NA	Threnosia	myochroa	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Tamba	sp_ANIC6_sp2	NA	Helicia	kwangtungensis	1
Zhu2018		NA	Tamba	sp_ANIC6_sp2	NA	Engelhardtia	fenzlii	1
Zhu2018		NA	Hyposidra	infixaria_sp2	NA	Antidesma	venosum	1
Zhu2018		NA	Hyposidra	infixaria_sp2	NA	Embelia	sp	1
Zhu2018		NA	Hyposidra	infixaria_sp2	NA	Rourea	minor	1
Zhu2018		NA	Hyposidra	infixaria_sp2	NA	Distylium	racemosum	1
Zhu2018		NA	Hyposidra	infixaria_sp2	NA	Gnetum	parvifolium	1
Zhu2018		NA	Neochalcosia	remota	NA	Pinus	massoniana	1
Zhu2018		NA	Neochalcosia	remota	NA	Camellia	sinensis	1
Zhu2018		NA	Neochalcosia	remota	NA	Camellia	caudata	1
Zhu2018		NA	Spilosoma	vagans	NA	Callicarpa	peichieniana	1
Zhu2018		NA	Zygaenidae	sp	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Immidae	sp	NA	Symplocos	adenophylla	1
Zhu2018		NA	Amata	phegea_sp1	NA	Elaeocarpus	decipiens	1
Zhu2018		NA	Amata	phegea_sp1	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Amata	phegea_sp1	NA	Gnetum	parvifolium	1
Zhu2018		NA	Amata	phegea_sp1	NA	Dalbergia	hancei	1
Zhu2018		NA	Thallarcha	catasticta	NA	Helicia	kwangtungensis	1
Zhu2018		NA	Eilema	lutarellum_sp2	NA	Cryptocarya	concinna	1
Zhu2018		NA	Eilema	lutarellum_sp2	NA	Ixonanthes	chinensis	1
Zhu2018		NA	Eilema	lutarellum_sp2	NA	Helicia	kwangtungensis	1
Zhu2018		NA	Eilema	lutarellum_sp2	NA	Tetrastigma	obovatum	1
Zhu2018		NA	Eilema	lutarellum_sp2	NA	Symplocos	lancifolia	1
Zhu2018		NA	Phazaca	interrupta	NA	Tarenna	mollissima	1
Zhu2018		NA	Prepocosma	sp_ANIC34	NA	Ormosia	pachycarpa	1
